ID_completo,Fecha,Fecha_dt,Satelite,Nubes_inicial_%,Nubes_±5d_%,Nubes_vecinos_%,Nubes_DEM_%,Nubes_DEM_inverso_%,Nubes_MODIS_%,Snowline_DEM_m,Snowline_DEM_inverso_m,MODIS_iters,Export_task_description
COPERNICUS/S2_SR_HARMONIZED/20201208T104429_20201208T104428_T31TCH,2020-12-08,2020-12-08,SENTINEL_2,89.18,20.64,3.61,2.82,2.68,0.37,1719.00,1719.00,4,2020_12_08-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20201211T105349_20201211T105426_T31TCH,2020-12-11,2020-12-11,SENTINEL_2,48.46,37.63,8.25,2.18,1.74,0.64,1703.00,1719.00,2,2020_12_11-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20201213T104441_20201213T104435_T31TCH,2020-12-13,2020-12-13,SENTINEL_2,83.20,5.04,0.38,0.38,0.38,0.38,,,0,2020_12_13-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20201216T105441_20201216T105443_T31TCH,2020-12-16,2020-12-16,SENTINEL_2,12.17,3.54,0.26,0.26,0.26,0.26,,,0,2020_12_16-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20201218T104349_20201218T104343_T31TCH,2020-12-18,2020-12-18,SENTINEL_2,30.15,3.70,0.27,0.27,0.27,0.27,,,0,2020_12_18-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20201221T105349_20201221T105437_T31TCH,2020-12-21,2020-12-21,SENTINEL_2,99.66,1.72,0.04,0.04,0.04,0.04,,,0,2020_12_21-Sentinel2
LANDSAT/LC08/C02/T1_TOA/LC08_198030_20201222,2020-12-22,2020-12-22,LANDSAT_8,1.72,1.72,0.12,0.12,0.12,0.12,,,0,2020_12_22-Landsat8
COPERNICUS/S2_SR_HARMONIZED/20201223T104441_20201223T104443_T31TCH,2020-12-23,2020-12-23,SENTINEL_2,99.83,1.72,0.04,0.04,0.04,0.04,,,0,2020_12_23-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20201226T105451_20201226T105446_T31TCH,2020-12-26,2020-12-26,SENTINEL_2,12.56,12.45,0.30,0.30,0.30,0.30,,,0,2020_12_26-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20201228T104349_20201228T104344_T31TCH,2020-12-28,2020-12-28,SENTINEL_2,100.00,0.74,0.74,0.74,0.74,0.74,,,0,2020_12_28-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20201231T105349_20201231T105439_T31TCH,2020-12-31,2020-12-31,SENTINEL_2,4.32,4.27,0.12,0.12,0.12,0.12,,,0,2020_12_31-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20210102T104441_20210102T104435_T31TCH,2021-01-02,2021-01-02,SENTINEL_2,93.18,4.06,0.12,0.12,0.12,0.12,,,0,2021_01_02-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20210105T105441_20210105T105442_T31TCH,2021-01-05,2021-01-05,SENTINEL_2,83.75,10.36,2.15,2.03,2.03,0.89,1687.00,1687.00,2,2021_01_05-Sentinel2
LANDSAT/LC08/C02/T1_TOA/LC08_198030_20210107,2021-01-07,2021-01-07,LANDSAT_8,10.75,10.36,2.30,2.16,2.16,0.78,1683.00,1683.00,2,2021_01_07-Landsat8
COPERNICUS/S2_SR_HARMONIZED/20210107T104329_20210107T104328_T31TCH,2021-01-07,2021-01-07,SENTINEL_2,100.00,10.36,2.15,2.03,2.03,0.74,1687.00,1687.00,2,2021_01_07-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20210110T105329_20210110T105325_T31TCH,2021-01-10,2021-01-10,SENTINEL_2,49.89,0.15,0.15,0.15,0.15,0.15,,,0,2021_01_10-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20210112T104411_20210112T104438_T31TCH,2021-01-12,2021-01-12,SENTINEL_2,1.51,0.00,0.00,0.00,0.00,0.00,,,0,2021_01_12-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20210115T105411_20210115T105444_T31TCH,2021-01-15,2021-01-15,SENTINEL_2,5.85,0.01,0.01,0.01,0.01,0.01,,,0,2021_01_15-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20210117T104259_20210117T104300_T31TCH,2021-01-17,2021-01-17,SENTINEL_2,88.61,5.63,1.11,0.14,0.14,0.14,1911.00,,0,2021_01_17-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20210120T105249_20210120T105321_T31TCH,2021-01-20,2021-01-20,SENTINEL_2,100.00,85.49,52.55,35.08,34.24,0.83,1703.00,1751.00,4,2021_01_20-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20210122T104341_20210122T104844_T31TCH,2021-01-22,2021-01-22,SENTINEL_2,96.47,22.01,11.55,10.61,10.61,4.17,1779.00,1779.00,5,2021_01_22-Sentinel2
LANDSAT/LC08/C02/T1_TOA/LC08_198030_20210123,2021-01-23,2021-01-23,LANDSAT_8,22.03,4.15,1.28,0.96,0.96,0.96,1843.00,,0,2021_01_23-Landsat8
COPERNICUS/S2_SR_HARMONIZED/20210125T105331_20210125T105443_T31TCH,2021-01-25,2021-01-25,SENTINEL_2,21.48,3.25,0.49,0.49,0.49,0.49,,,0,2021_01_25-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20210127T104219_20210127T104217_T31TCH,2021-01-27,2021-01-27,SENTINEL_2,88.24,19.75,3.82,2.21,1.78,0.09,1895.00,1895.00,2,2021_01_27-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20210130T105209_20210130T105205_T31TCH,2021-01-30,2021-01-30,SENTINEL_2,99.87,78.26,42.50,24.37,22.77,0.41,1651.00,1719.00,4,2021_01_30-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20210201T104251_20210201T104437_T31TCH,2021-02-01,2021-02-01,SENTINEL_2,87.37,34.80,11.59,8.01,6.22,0.67,1843.00,1843.00,3,2021_02_01-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20210204T105241_20210204T105441_T31TCH,2021-02-04,2021-02-04,SENTINEL_2,44.84,33.77,9.39,6.54,4.43,0.55,1831.00,1831.00,2,2021_02_04-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20210206T104119_20210206T104122_T31TCH,2021-02-06,2021-02-06,SENTINEL_2,93.20,43.64,26.81,23.85,20.33,0.67,1959.00,1959.00,2,2021_02_06-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20210209T105109_20210209T105107_T31TCH,2021-02-09,2021-02-09,SENTINEL_2,100.00,0.20,0.20,0.20,0.20,0.20,,,0,2021_02_09-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20210211T104151_20210211T104437_T31TCH,2021-02-11,2021-02-11,SENTINEL_2,0.20,0.20,0.20,0.20,0.20,0.20,,,0,2021_02_11-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20210214T105131_20210214T105441_T31TCH,2021-02-14,2021-02-14,SENTINEL_2,29.97,0.16,0.16,0.16,0.16,0.16,,,0,2021_02_14-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20210216T104019_20210216T104758_T31TCH,2021-02-16,2021-02-16,SENTINEL_2,50.15,0.00,0.00,0.00,0.00,0.00,,,0,2021_02_16-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20210219T104959_20210219T105000_T31TCH,2021-02-19,2021-02-19,SENTINEL_2,0.00,0.00,0.00,0.00,0.00,0.00,,,0,2021_02_19-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20210221T104041_20210221T104644_T31TCH,2021-02-21,2021-02-21,SENTINEL_2,99.95,0.00,0.00,0.00,0.00,0.00,,,0,2021_02_21-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20210224T105031_20210224T105442_T31TCH,2021-02-24,2021-02-24,SENTINEL_2,0.30,0.30,0.30,0.30,0.30,0.30,,,0,2021_02_24-Sentinel2
LANDSAT/LC08/C02/T1_TOA/LC08_198030_20210224,2021-02-24,2021-02-24,LANDSAT_8,5.25,0.00,0.00,0.00,0.00,0.00,,,0,2021_02_24-Landsat8
COPERNICUS/S2_SR_HARMONIZED/20210226T103909_20210226T104836_T31TCH,2021-02-26,2021-02-26,SENTINEL_2,34.72,0.00,0.00,0.00,0.00,0.00,,,0,2021_02_26-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20210301T104859_20210301T104854_T31TCH,2021-03-01,2021-03-01,SENTINEL_2,0.07,0.07,0.07,0.07,0.07,0.07,,,0,2021_03_01-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20210303T104021_20210303T104435_T31TCH,2021-03-03,2021-03-03,SENTINEL_2,100.00,0.07,0.07,0.07,0.07,0.07,,,0,2021_03_03-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20210306T105031_20210306T105443_T31TCH,2021-03-06,2021-03-06,SENTINEL_2,99.98,69.26,39.22,31.59,24.91,6.57,2103.00,2119.00,5,2021_03_06-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20210308T103759_20210308T104302_T31TCH,2021-03-08,2021-03-08,SENTINEL_2,69.26,35.07,11.94,10.66,3.97,0.84,2135.00,2135.00,5,2021_03_08-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20210311T104749_20210311T105355_T31TCH,2021-03-11,2021-03-11,SENTINEL_2,49.25,0.00,0.00,0.00,0.00,0.00,,,0,2021_03_11-Sentinel2
LANDSAT/LC08/C02/T1_TOA/LC08_198030_20210312,2021-03-12,2021-03-12,LANDSAT_8,80.32,0.00,0.00,0.00,0.00,0.00,,,0,2021_03_12-Landsat8
COPERNICUS/S2_SR_HARMONIZED/20210313T104021_20210313T104409_T31TCH,2021-03-13,2021-03-13,SENTINEL_2,0.14,0.14,0.14,0.14,0.14,0.14,,,0,2021_03_13-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20210316T105031_20210316T105442_T31TCH,2021-03-16,2021-03-16,SENTINEL_2,7.46,0.01,0.01,0.01,0.01,0.01,,,0,2021_03_16-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20210318T103649_20210318T104326_T31TCH,2021-03-18,2021-03-18,SENTINEL_2,22.25,4.82,1.09,0.15,0.15,0.15,2135.00,,0,2021_03_18-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20210321T104639_20210321T105808_T31TCH,2021-03-21,2021-03-21,SENTINEL_2,65.63,0.01,0.01,0.01,0.01,0.01,,,0,2021_03_21-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20210323T104021_20210323T104405_T31TCH,2021-03-23,2021-03-23,SENTINEL_2,0.01,0.01,0.01,0.01,0.01,0.01,,,0,2021_03_23-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20210326T105031_20210326T105256_T31TCH,2021-03-26,2021-03-26,SENTINEL_2,20.16,0.00,0.00,0.00,0.00,0.00,,,0,2021_03_26-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20210328T103629_20210328T104318_T31TCH,2021-03-28,2021-03-28,SENTINEL_2,0.00,0.00,0.00,0.00,0.00,0.00,,,0,2021_03_28-Sentinel2
LANDSAT/LC08/C02/T1_TOA/LC08_198030_20210328,2021-03-28,2021-03-28,LANDSAT_8,9.69,0.00,0.00,0.00,0.00,0.00,,,0,2021_03_28-Landsat8
COPERNICUS/S2_SR_HARMONIZED/20210331T104619_20210331T105758_T31TCH,2021-03-31,2021-03-31,SENTINEL_2,1.66,0.00,0.00,0.00,0.00,0.00,,,0,2021_03_31-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20210402T104021_20210402T104258_T31TCH,2021-04-02,2021-04-02,SENTINEL_2,43.33,0.00,0.00,0.00,0.00,0.00,,,0,2021_04_02-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20210405T105021_20210405T105323_T31TCH,2021-04-05,2021-04-05,SENTINEL_2,0.01,0.01,0.01,0.01,0.01,0.01,,,0,2021_04_05-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20210407T103619_20210407T104622_T31TCH,2021-04-07,2021-04-07,SENTINEL_2,0.01,0.01,0.01,0.01,0.01,0.01,,,0,2021_04_07-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20210410T104619_20210410T105605_T31TCH,2021-04-10,2021-04-10,SENTINEL_2,100.00,0.01,0.01,0.01,0.01,0.01,,,0,2021_04_10-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20210412T104021_20210412T104212_T31TCH,2021-04-12,2021-04-12,SENTINEL_2,35.16,9.99,0.02,0.02,0.02,0.02,,,0,2021_04_12-Sentinel2
LANDSAT/LC08/C02/T1_TOA/LC08_198030_20210413,2021-04-13,2021-04-13,LANDSAT_8,36.74,0.59,0.59,0.59,0.59,0.59,,,0,2021_04_13-Landsat8
COPERNICUS/S2_SR_HARMONIZED/20210415T105021_20210415T105436_T31TCH,2021-04-15,2021-04-15,SENTINEL_2,13.57,0.72,0.72,0.72,0.72,0.72,,,0,2021_04_15-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20210417T103619_20210417T104526_T31TCH,2021-04-17,2021-04-17,SENTINEL_2,58.87,3.52,0.32,0.32,0.32,0.32,,,0,2021_04_17-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20210420T104619_20210420T105856_T31TCH,2021-04-20,2021-04-20,SENTINEL_2,99.93,39.92,14.24,8.64,7.46,0.87,2215.00,2231.00,2,2021_04_20-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20210422T104021_20210422T104431_T31TCH,2021-04-22,2021-04-22,SENTINEL_2,69.18,69.17,39.08,31.78,24.53,0.38,2211.00,2235.00,5,2021_04_22-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20210425T105021_20210425T105222_T31TCH,2021-04-25,2021-04-25,SENTINEL_2,100.00,69.18,39.08,31.78,24.53,0.38,2211.00,2235.00,4,2021_04_25-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20210427T103619_20210427T104841_T31TCH,2021-04-27,2021-04-27,SENTINEL_2,100.00,100.00,99.81,99.55,99.42,99.42,2189.00,2213.00,5,2021_04_27-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20210430T104619_20210430T105857_T31TCH,2021-04-30,2021-04-30,SENTINEL_2,100.00,86.51,71.49,63.42,61.30,58.88,2115.00,2139.00,5,2021_04_30-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20210502T104021_20210502T104259_T31TCH,2021-05-02,2021-05-02,SENTINEL_2,86.51,45.56,15.49,12.78,6.29,4.35,2231.00,2231.00,5,2021_05_02-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20210505T105031_20210505T105340_T31TCH,2021-05-05,2021-05-05,SENTINEL_2,54.40,37.30,8.09,6.42,2.86,0.97,2263.00,2247.00,5,2021_05_05-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20210507T103619_20210507T104757_T31TCH,2021-05-07,2021-05-07,SENTINEL_2,80.78,37.30,8.09,6.49,2.94,0.62,2263.00,2247.00,3,2021_05_07-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20210512T104021_20210512T104217_T31TCH,2021-05-12,2021-05-12,SENTINEL_2,90.82,77.33,47.50,42.23,33.53,0.62,2323.00,2315.00,5,2021_05_12-Sentinel2
LANDSAT/LC08/C02/T1_TOA/LC08_198030_20210515,2021-05-15,2021-05-15,LANDSAT_8,93.36,11.33,4.93,4.10,3.17,0.10,2387.00,2387.00,4,2021_05_15-Landsat8
COPERNICUS/S2_SR_HARMONIZED/20210515T105031_20210515T105443_T31TCH,2021-05-15,2021-05-15,SENTINEL_2,89.75,11.33,4.75,3.97,3.01,0.09,2391.00,2391.00,4,2021_05_15-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20210517T103619_20210517T104617_T31TCH,2021-05-17,2021-05-17,SENTINEL_2,12.96,11.33,4.75,3.97,3.01,0.11,2391.00,2391.00,3,2021_05_17-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20210520T104619_20210520T105901_T31TCH,2021-05-20,2021-05-20,SENTINEL_2,16.99,1.42,0.02,0.02,0.02,0.02,,,0,2021_05_20-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20210522T104021_20210522T104323_T31TCH,2021-05-22,2021-05-22,SENTINEL_2,65.98,3.08,0.12,0.12,0.12,0.12,,,0,2021_05_22-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20210525T105031_20210525T105226_T31TCH,2021-05-25,2021-05-25,SENTINEL_2,47.06,18.22,1.94,1.81,0.33,0.33,2423.00,2423.00,0,2021_05_25-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20210527T103629_20210527T104800_T31TCH,2021-05-27,2021-05-27,SENTINEL_2,43.38,21.81,2.67,2.46,0.56,0.56,2423.00,2423.00,0,2021_05_27-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20210530T104619_20210530T105902_T31TCH,2021-05-30,2021-05-30,SENTINEL_2,94.66,61.87,26.47,21.49,19.75,17.78,1723.00,1803.00,5,2021_05_30-Sentinel2
LANDSAT/LC08/C02/T1_TOA/LC08_198030_20210531,2021-05-31,2021-05-31,LANDSAT_8,80.85,61.87,27.66,22.61,20.78,12.10,1723.00,1803.00,5,2021_05_31-Landsat8
COPERNICUS/S2_SR_HARMONIZED/20210601T104021_20210601T104302_T31TCH,2021-06-01,2021-06-01,SENTINEL_2,82.26,61.87,26.47,21.54,19.70,2.25,1739.00,1819.00,5,2021_06_01-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20210604T105031_20210604T105324_T31TCH,2021-06-04,2021-06-04,SENTINEL_2,77.94,49.85,14.20,13.44,6.79,0.18,2375.00,2391.00,3,2021_06_04-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20210606T103629_20210606T103707_T31TCH,2021-06-06,2021-06-06,SENTINEL_2,76.16,18.39,2.82,2.80,0.95,0.95,2440.00,2440.00,0,2021_06_06-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20210609T104619_20210609T105522_T31TCH,2021-06-09,2021-06-09,SENTINEL_2,26.28,22.48,4.62,4.44,3.21,0.00,1864.00,1894.00,2,2021_06_09-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20210611T104021_20210611T104218_T31TCH,2021-06-11,2021-06-11,SENTINEL_2,99.06,6.22,0.57,0.57,0.57,0.57,,,0,2021_06_11-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20210614T105031_20210614T105443_T31TCH,2021-06-14,2021-06-14,SENTINEL_2,11.84,2.64,0.10,0.10,0.10,0.10,,,0,2021_06_14-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20210616T103629_20210616T103819_T31TCH,2021-06-16,2021-06-16,SENTINEL_2,40.27,2.64,0.10,0.10,0.10,0.10,,,0,2021_06_16-Sentinel2
LANDSAT/LC08/C02/T1_TOA/LC08_198030_20210616,2021-06-16,2021-06-16,LANDSAT_8,22.40,2.63,0.14,0.14,0.14,0.14,,,0,2021_06_16-Landsat8
COPERNICUS/S2_SR_HARMONIZED/20210619T104619_20210619T105902_T31TCH,2021-06-19,2021-06-19,SENTINEL_2,89.62,23.47,5.27,5.19,3.75,0.03,1639.00,1672.00,2,2021_06_19-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20210621T104021_20210621T104407_T31TCH,2021-06-21,2021-06-21,SENTINEL_2,62.69,45.66,16.00,14.94,12.72,7.28,1603.00,1815.00,5,2021_06_21-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20210624T105031_20210624T105223_T31TCH,2021-06-24,2021-06-24,SENTINEL_2,74.19,31.59,6.77,6.22,5.15,0.57,1939.00,2006.00,3,2021_06_24-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20210626T103629_20210626T103707_T31TCH,2021-06-26,2021-06-26,SENTINEL_2,65.42,13.57,1.82,1.70,1.36,0.32,1847.00,2151.00,2,2021_06_26-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20210629T104619_20210629T105906_T31TCH,2021-06-29,2021-06-29,SENTINEL_2,27.57,13.57,1.82,1.69,1.37,0.49,1784.00,2135.00,1,2021_06_29-Sentinel2
