ID_completo,Fecha,Fecha_dt,Satelite,Nubes_inicial_%,Nubes_±5d_%,Nubes_vecinos_%,Nubes_DEM_%,Nubes_DEM_inverso_%,Nubes_MODIS_%,Snowline_DEM_m,Snowline_DEM_inverso_m,MODIS_iters,Export_task_description
COPERNICUS/S2_SR_HARMONIZED/20230105T105431_20230105T105720_T31TCH,2023-01-05,2023-01-05,SENTINEL_2,0.00,0.00,0.00,0.00,0.00,0.00,,,0,2023_01_05-Sentinel2
LANDSAT/LC09/C02/T1_TOA/LC09_198030_20230105,2023-01-05,2023-01-05,LANDSAT_9,6.53,0.00,0.00,0.00,0.00,0.00,,,0,2023_01_05-Landsat9
COPERNICUS/S2_SR_HARMONIZED/20230107T104329_20230107T104329_T31TCH,2023-01-07,2023-01-07,SENTINEL_2,0.44,0.44,0.44,0.44,0.44,0.44,,,0,2023_01_07-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20230110T105329_20230110T105324_T31TCH,2023-01-10,2023-01-10,SENTINEL_2,80.54,0.06,0.06,0.06,0.06,0.06,,,0,2023_01_10-Sentinel2
LANDSAT/LC08/C02/T1_TOA/LC08_198030_20230113,2023-01-13,2023-01-13,LANDSAT_8,16.09,9.70,0.73,0.73,0.73,0.73,,,0,2023_01_13-Landsat8
COPERNICUS/S2_SR_HARMONIZED/20230115T105411_20230115T105645_T31TCH,2023-01-15,2023-01-15,SENTINEL_2,57.40,11.03,0.62,0.62,0.62,0.62,,,0,2023_01_15-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20230117T104259_20230117T104258_T31TCH,2023-01-17,2023-01-17,SENTINEL_2,98.76,11.42,0.47,0.47,0.47,0.47,,,0,2023_01_17-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20230120T105249_20230120T105251_T31TCH,2023-01-20,2023-01-20,SENTINEL_2,14.44,5.24,0.07,0.07,0.07,0.07,,,0,2023_01_20-Sentinel2
LANDSAT/LC09/C02/T1_TOA/LC09_198030_20230121,2023-01-21,2023-01-21,LANDSAT_9,27.60,5.24,0.10,0.10,0.10,0.10,,,0,2023_01_21-Landsat9
COPERNICUS/S2_SR_HARMONIZED/20230122T104341_20230122T104447_T31TCH,2023-01-22,2023-01-22,SENTINEL_2,55.55,5.24,0.07,0.07,0.07,0.07,,,0,2023_01_22-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20230125T105331_20230125T105608_T31TCH,2023-01-25,2023-01-25,SENTINEL_2,85.94,44.41,31.70,28.00,27.95,0.01,1703.00,1719.00,3,2023_01_25-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20230127T104219_20230127T104218_T31TCH,2023-01-27,2023-01-27,SENTINEL_2,82.88,4.88,0.09,0.09,0.09,0.09,,,0,2023_01_27-Sentinel2
LANDSAT/LC08/C02/T1_TOA/LC08_198030_20230129,2023-01-29,2023-01-29,LANDSAT_8,5.93,0.01,0.01,0.01,0.01,0.01,,,0,2023_01_29-Landsat8
COPERNICUS/S2_SR_HARMONIZED/20230130T105209_20230130T105206_T31TCH,2023-01-30,2023-01-30,SENTINEL_2,0.48,0.48,0.48,0.48,0.48,0.48,,,0,2023_01_30-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20230201T104251_20230201T104404_T31TCH,2023-02-01,2023-02-01,SENTINEL_2,0.00,0.00,0.00,0.00,0.00,0.00,,,0,2023_02_01-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20230204T105241_20230204T105516_T31TCH,2023-02-04,2023-02-04,SENTINEL_2,26.25,5.33,0.48,0.48,0.48,0.48,,,0,2023_02_04-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20230206T104129_20230206T104511_T31TCH,2023-02-06,2023-02-06,SENTINEL_2,48.03,5.33,0.48,0.48,0.48,0.48,,,0,2023_02_06-Sentinel2
LANDSAT/LC09/C02/T1_TOA/LC09_198030_20230206,2023-02-06,2023-02-06,LANDSAT_9,42.26,5.32,0.64,0.64,0.64,0.64,,,0,2023_02_06-Landsat9
COPERNICUS/S2_SR_HARMONIZED/20230209T105109_20230209T105200_T31TCH,2023-02-09,2023-02-09,SENTINEL_2,18.77,0.00,0.00,0.00,0.00,0.00,,,0,2023_02_09-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20230211T104151_20230211T104302_T31TCH,2023-02-11,2023-02-11,SENTINEL_2,0.00,0.00,0.00,0.00,0.00,0.00,,,0,2023_02_11-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20230214T105141_20230214T105414_T31TCH,2023-02-14,2023-02-14,SENTINEL_2,0.00,0.00,0.00,0.00,0.00,0.00,,,0,2023_02_14-Sentinel2
LANDSAT/LC08/C02/T1_TOA/LC08_198030_20230214,2023-02-14,2023-02-14,LANDSAT_8,11.84,0.00,0.00,0.00,0.00,0.00,,,0,2023_02_14-Landsat8
COPERNICUS/S2_SR_HARMONIZED/20230216T104019_20230216T104044_T31TCH,2023-02-16,2023-02-16,SENTINEL_2,2.68,0.00,0.00,0.00,0.00,0.00,,,0,2023_02_16-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20230219T105009_20230219T105528_T31TCH,2023-02-19,2023-02-19,SENTINEL_2,0.00,0.00,0.00,0.00,0.00,0.00,,,0,2023_02_19-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20230221T104041_20230221T104909_T31TCH,2023-02-21,2023-02-21,SENTINEL_2,53.05,0.00,0.00,0.00,0.00,0.00,,,0,2023_02_21-Sentinel2
LANDSAT/LC09/C02/T1_TOA/LC09_198030_20230222,2023-02-22,2023-02-22,LANDSAT_9,0.00,0.00,0.00,0.00,0.00,0.00,,,0,2023_02_22-Landsat9
COPERNICUS/S2_SR_HARMONIZED/20230224T105031_20230224T105306_T31TCH,2023-02-24,2023-02-24,SENTINEL_2,11.29,0.00,0.00,0.00,0.00,0.00,,,0,2023_02_24-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20230226T103919_20230226T104451_T31TCH,2023-02-26,2023-02-26,SENTINEL_2,28.77,0.29,0.29,0.29,0.29,0.29,,,0,2023_02_26-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20230301T104859_20230301T105247_T31TCH,2023-03-01,2023-03-01,SENTINEL_2,2.53,0.00,0.00,0.00,0.00,0.00,,,0,2023_03_01-Sentinel2
LANDSAT/LC08/C02/T1_TOA/LC08_198030_20230302,2023-03-02,2023-03-02,LANDSAT_8,20.28,0.00,0.00,0.00,0.00,0.00,,,0,2023_03_02-Landsat8
COPERNICUS/S2_SR_HARMONIZED/20230303T103931_20230303T104759_T31TCH,2023-03-03,2023-03-03,SENTINEL_2,0.77,0.77,0.77,0.77,0.77,0.77,,,0,2023_03_03-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20230306T104921_20230306T105154_T31TCH,2023-03-06,2023-03-06,SENTINEL_2,0.38,0.38,0.38,0.38,0.38,0.38,,,0,2023_03_06-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20230308T103809_20230308T104419_T31TCH,2023-03-08,2023-03-08,SENTINEL_2,100.00,0.03,0.03,0.03,0.03,0.03,,,0,2023_03_08-Sentinel2
LANDSAT/LC09/C02/T1_TOA/LC09_198030_20230310,2023-03-10,2023-03-10,LANDSAT_9,15.14,14.88,1.52,0.82,0.82,0.82,1991.00,,0,2023_03_10-Landsat9
COPERNICUS/S2_SR_HARMONIZED/20230311T104749_20230311T105200_T31TCH,2023-03-11,2023-03-11,SENTINEL_2,96.93,6.77,0.35,0.35,0.35,0.35,,,0,2023_03_11-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20230313T103821_20230313T104643_T31TCH,2023-03-13,2023-03-13,SENTINEL_2,50.08,6.77,0.35,0.35,0.35,0.35,,,0,2023_03_13-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20230316T104801_20230316T104847_T31TCH,2023-03-16,2023-03-16,SENTINEL_2,0.00,0.00,0.00,0.00,0.00,0.00,,,0,2023_03_16-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20230318T103659_20230318T103657_T31TCH,2023-03-18,2023-03-18,SENTINEL_2,84.40,0.00,0.00,0.00,0.00,0.00,,,0,2023_03_18-Sentinel2
LANDSAT/LC08/C02/T1_TOA/LC08_198030_20230318,2023-03-18,2023-03-18,LANDSAT_8,82.18,0.00,0.00,0.00,0.00,0.00,,,0,2023_03_18-Landsat8
COPERNICUS/S2_SR_HARMONIZED/20230321T104649_20230321T105620_T31TCH,2023-03-21,2023-03-21,SENTINEL_2,99.84,44.48,17.88,14.12,10.17,1.21,2215.00,2231.00,5,2023_03_21-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20230323T103711_20230323T104703_T31TCH,2023-03-23,2023-03-23,SENTINEL_2,51.75,50.57,20.65,16.01,10.85,0.63,2215.00,2231.00,5,2023_03_23-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20230326T104701_20230326T104717_T31TCH,2023-03-26,2023-03-26,SENTINEL_2,98.72,0.00,0.00,0.00,0.00,0.00,,,0,2023_03_26-Sentinel2
LANDSAT/LC09/C02/T1_TOA/LC09_198030_20230326,2023-03-26,2023-03-26,LANDSAT_9,96.11,0.00,0.00,0.00,0.00,0.00,,,0,2023_03_26-Landsat9
COPERNICUS/S2_SR_HARMONIZED/20230328T103639_20230328T104100_T31TCH,2023-03-28,2023-03-28,SENTINEL_2,0.00,0.00,0.00,0.00,0.00,0.00,,,0,2023_03_28-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20230331T104629_20230331T105712_T31TCH,2023-03-31,2023-03-31,SENTINEL_2,100.00,0.00,0.00,0.00,0.00,0.00,,,0,2023_03_31-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20230402T103621_20230402T104404_T31TCH,2023-04-02,2023-04-02,SENTINEL_2,60.60,35.28,4.85,1.71,1.49,0.02,1975.00,1991.00,5,2023_04_02-Sentinel2
LANDSAT/LC08/C02/T1_TOA/LC08_198030_20230403,2023-04-03,2023-04-03,LANDSAT_8,56.76,0.01,0.01,0.01,0.01,0.01,,,0,2023_04_03-Landsat8
COPERNICUS/S2_SR_HARMONIZED/20230405T105031_20230405T105909_T31TCH,2023-04-05,2023-04-05,SENTINEL_2,0.02,0.02,0.02,0.02,0.02,0.02,,,0,2023_04_05-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20230407T103629_20230407T104639_T31TCH,2023-04-07,2023-04-07,SENTINEL_2,0.00,0.00,0.00,0.00,0.00,0.00,,,0,2023_04_07-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20230410T104619_20230410T105834_T31TCH,2023-04-10,2023-04-10,SENTINEL_2,62.46,3.82,0.06,0.06,0.06,0.06,,,0,2023_04_10-Sentinel2
LANDSAT/LC09/C02/T1_TOA/LC09_198030_20230411,2023-04-11,2023-04-11,LANDSAT_9,41.52,3.81,0.14,0.14,0.14,0.14,,,0,2023_04_11-Landsat9
COPERNICUS/S2_SR_HARMONIZED/20230412T103621_20230412T104405_T31TCH,2023-04-12,2023-04-12,SENTINEL_2,46.44,3.82,0.06,0.06,0.06,0.06,,,0,2023_04_12-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20230415T104621_20230415T105842_T31TCH,2023-04-15,2023-04-15,SENTINEL_2,5.98,0.00,0.00,0.00,0.00,0.00,,,0,2023_04_15-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20230417T103629_20230417T103647_T31TCH,2023-04-17,2023-04-17,SENTINEL_2,0.06,0.06,0.06,0.06,0.06,0.06,,,0,2023_04_17-Sentinel2
LANDSAT/LC08/C02/T1_TOA/LC08_198030_20230419,2023-04-19,2023-04-19,LANDSAT_8,48.33,0.00,0.00,0.00,0.00,0.00,,,0,2023_04_19-Landsat8
COPERNICUS/S2_SR_HARMONIZED/20230420T104619_20230420T105903_T31TCH,2023-04-20,2023-04-20,SENTINEL_2,63.87,27.10,2.70,2.06,0.46,0.46,2103.00,2103.00,0,2023_04_20-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20230422T103621_20230422T104547_T31TCH,2023-04-22,2023-04-22,SENTINEL_2,86.72,27.10,2.70,2.00,0.48,0.48,2055.00,2055.00,0,2023_04_22-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20230425T104621_20230425T105849_T31TCH,2023-04-25,2023-04-25,SENTINEL_2,99.23,67.78,46.16,44.86,36.79,6.83,2403.00,2411.00,5,2023_04_25-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20230427T103629_20230427T104555_T31TCH,2023-04-27,2023-04-27,SENTINEL_2,70.30,67.78,46.16,44.86,36.79,10.60,2403.00,2411.00,5,2023_04_27-Sentinel2
LANDSAT/LC09/C02/T1_TOA/LC09_198030_20230427,2023-04-27,2023-04-27,LANDSAT_9,93.66,67.78,47.01,45.68,38.17,10.82,2371.00,2395.00,5,2023_04_27-Landsat9
COPERNICUS/S2_SR_HARMONIZED/20230430T104619_20230430T105900_T31TCH,2023-04-30,2023-04-30,SENTINEL_2,93.57,0.00,0.00,0.00,0.00,0.00,,,0,2023_04_30-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20230502T103621_20230502T104745_T31TCH,2023-05-02,2023-05-02,SENTINEL_2,0.00,0.00,0.00,0.00,0.00,0.00,,,0,2023_05_02-Sentinel2
LANDSAT/LC08/C02/T1_TOA/LC08_198030_20230505,2023-05-05,2023-05-05,LANDSAT_8,99.72,75.94,44.04,38.70,28.96,0.94,2203.00,2283.00,2,2023_05_05-Landsat8
COPERNICUS/S2_SR_HARMONIZED/20230505T104621_20230505T105850_T31TCH,2023-05-05,2023-05-05,SENTINEL_2,88.83,75.94,42.41,36.71,27.52,0.84,2152.00,2231.00,2,2023_05_05-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20230507T103629_20230507T103648_T31TCH,2023-05-07,2023-05-07,SENTINEL_2,86.59,75.94,42.41,36.70,27.52,0.00,2152.00,2231.00,3,2023_05_07-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20230510T104629_20230510T105904_T31TCH,2023-05-10,2023-05-10,SENTINEL_2,6.32,2.18,0.09,0.09,0.09,0.09,,,0,2023_05_10-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20230512T103621_20230512T104038_T31TCH,2023-05-12,2023-05-12,SENTINEL_2,65.25,2.20,0.09,0.09,0.09,0.09,,,0,2023_05_12-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20230515T104621_20230515T105847_T31TCH,2023-05-15,2023-05-15,SENTINEL_2,93.76,0.24,0.24,0.24,0.24,0.24,,,0,2023_05_15-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20230517T103629_20230517T103641_T31TCH,2023-05-17,2023-05-17,SENTINEL_2,0.48,0.48,0.48,0.48,0.48,0.48,,,0,2023_05_17-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20230520T104629_20230520T105854_T31TCH,2023-05-20,2023-05-20,SENTINEL_2,99.17,0.49,0.49,0.49,0.49,0.49,,,0,2023_05_20-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20230522T103631_20230522T104204_T31TCH,2023-05-22,2023-05-22,SENTINEL_2,99.50,76.81,42.76,34.89,24.53,13.56,2167.00,2215.00,5,2023_05_22-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20230525T105031_20230525T105028_T31TCH,2023-05-25,2023-05-25,SENTINEL_2,77.70,12.68,1.52,1.20,0.32,0.32,2439.00,2439.00,0,2023_05_25-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20230527T103629_20230527T103641_T31TCH,2023-05-27,2023-05-27,SENTINEL_2,17.25,11.78,1.10,0.82,0.82,0.82,2407.00,,0,2023_05_27-Sentinel2
LANDSAT/LC09/C02/T1_TOA/LC09_198030_20230529,2023-05-29,2023-05-29,LANDSAT_9,90.00,13.11,3.44,2.43,2.24,0.89,2071.00,2119.00,2,2023_05_29-Landsat9
COPERNICUS/S2_SR_HARMONIZED/20230530T104629_20230530T105853_T31TCH,2023-05-30,2023-05-30,SENTINEL_2,88.90,79.25,44.29,32.49,31.33,18.60,1623.00,1735.00,5,2023_05_30-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20230601T104021_20230601T104107_T31TCH,2023-06-01,2023-06-01,SENTINEL_2,100.00,79.25,44.29,32.49,31.33,21.22,1623.00,1735.00,5,2023_06_01-Sentinel2
COPERNICUS/S2_SR_HARMONIZED/20230604T104621_20230604T105846_T31TCH,2023-06-04,2023-06-04,SENTINEL_2,64.91,63.15,33.94,27.63,22.40,16.49,2167.00,2199.00,5,2023_06_04-Sentinel2
LANDSAT/LC08/C02/T1_TOA/LC08_198030_20230606,2023-06-06,2023-06-06,LANDSAT_8,97.38,63.15,35.54,29.56,24.01,19.86,2195.00,2219.00,5,2023_06_06-Landsat8
